,Datetime,Tweet_id,Content
21,2021-05-08 16:51:03+00:00,1391073171902709762,"Walking reduces stress, cheers you up and increases self-esteem. Here's why it’s crucial to get outside and walk, even if it’s just 15 minutes. "
22,2021-05-04 02:39:01+00:00,1389409199965229056,"Taking care of yourself makes you a better parent — and helps your children become better humans.

Try these 6 doable self-care strategies that benefit you and your family:  "
23,2021-04-22 01:34:02+00:00,1385044191307259909,"Women tend to think of self-care as pampering, and to put children, spouse, parents, friends and even pets first. How learning to treat yourself with love, respect, kindness and discipline can transform your life. "
24,2021-04-19 02:39:04+00:00,1383973394396319748,"Self care? Yes, please! Four reasons why baths are good for you. "
25,2021-04-08 05:01:01+00:00,1380022848572555266,Learn six ways to build a healthy self-image + why it matters: 
26,2021-04-07 21:51:04+00:00,1379914647130767360,"Walking reduces stress, cheers you up and increases self-esteem. Here's why it’s crucial to get outside and walk, even if it’s just 15 minutes. "
27,2021-03-21 11:23:02+00:00,1373596004273025025,"Walking reduces stress, cheers you up and increases self-esteem. Here's why it’s crucial to get outside and walk, even if it’s just 15 minutes. "
28,2021-02-28 13:26:02+00:00,1366016812845047809,"This pattern of self-doubt that can lead to anxiety, stress and missed opportunities. Recognizing it and having the tools to get past it can help you get out of your own way. "
29,2021-02-24 22:51:03+00:00,1364709453417873414,"This pattern of self-doubt that can lead to anxiety, stress and missed opportunities. Recognizing it and having the tools to get past it can help you get out of your own way. "
30,2021-02-18 17:51:06+00:00,1362459643042217989,"It’s normal to feel self-conscious about a picture of yourself from time to time, but what happens when that self-judgment goes too far? Listen to our new podcast to learn how photo editing can affect your self-image.
 "
31,2021-02-17 21:44:04+00:00,1362155880423301120,Learn six ways to build a healthy self-image + why it matters: 
32,2021-02-14 12:23:02+00:00,1360927527590649860,"Walking reduces stress, cheers you up and increases self-esteem. Here's why it’s crucial to get outside and walk, even if it’s just 15 minutes. "
33,2021-02-11 14:19:04+00:00,1359869568584478720,What you should expect during a skin cancer screening + what to look for during a self-screening: 
34,2021-03-12 18:27:35+00:00,1370441357932781574,": All  Promoting Interoperability Program participants must attest to the EHR reporting period for a minimum of any continuous, self-selected, 90-day period to avoid a downward Medicare payment adjustment? Learn more:  "
35,2021-04-23 16:49:35+00:00,1385636983528165377,"Conversation on Electric ; Self-Driving Vehicles, Axios hosts - LIVE on C-SPAN2  "
36,2021-02-01 16:58:01+00:00,1356285687411191813,"Andy Slavitt announcement on at-home COVID tests: ""These are over-the-counter self-performed test kits that can detect COVID with roughly 95% accuracy within 15 minutes.""

Full video here:  "
37,2021-04-14 12:45:37+00:00,1382314096629055490,"FDA also issued an emergency use authorization (EUA) to Symbiotica, Inc., for the  Self-Collected Antibody Test System, making it the first serology test authorized for use with a blood sample self-collected at-home.  "
38,2021-03-29 19:25:03+00:00,1376616410932260873,"Hey, Georgia. We've all worked so hard for months to stay healthy and protect our friends and family, but when is the last time you checked in on yourself? Today is a great day to give yourself a break or practice self-care. "
39,2021-03-07 21:35:02+00:00,1368676590973034500,Hey Georgia. We've all worked so hard for months to stay healthy and protect our friends and family. But when's the last time you checked in on yourself? Today's a great day to give yourself a break or practice self-care. 
40,2021-02-08 17:58:29+00:00,1358837623087902721,“We want to caution our allies that allyship is not self-defined. It is defined by the communities that you work with. We rely on ethical non-indigenous allies to work with us. Working with us is key.”  discussing Indigenous data sovereignty at .
41,2021-04-26 15:15:02+00:00,1386700352519540738,"Today SCOTUS agreed to review an important Second Amendment case that asks “whether New York’s denial of applications for concealed-carry licenses for self-defense violates the Second Amendment?”
 
The answer, of course, is YES. Next question?
"
42,2021-02-15 15:49:52+00:00,1361341969121878016,"As we reflect on the lives of these great Presidents, let’s carry on their legacy by empowering the next generation to rise up to the challenge of self-government. "
43,2021-05-19 19:01:21+00:00,1395092230143160324,"There's a link between risk of COVID-19 and tobacco use. Don't put your self at risk for complications, quit now! "
44,2021-02-21 21:00:00+00:00,1363594345283133440,"Protect your heart against  with self-care, like moving more, eating healthier, managing stress, not smoking/vaping, and getting quality sleep. How are you showing your heart more love this month?  "
45,2021-02-12 06:31:00+00:00,1360114160529412096,"Consider including checking your blood pressure as part of your self-care routine. Regular readings will give you a clearer picture of your risk for heart disease and stroke. By keeping your blood pressure in the healthy range, you'll reduce your risk of heart disease. "
46,2021-02-05 23:44:08+00:00,1357837441986560001,"February is American Heart Month. Focusing on your heart health has never been more important. Make self-care a daily priority. Get quality sleep, cook healthy meals, and be physically active to protect your heart health! Share how you're caring for your heart.  "
47,2021-04-15 20:00:01+00:00,1382785805618458629,"𝐂𝐚𝐫𝐢𝐧𝐠 𝟒 𝐔𝐫 𝐇𝐞𝐚𝐥𝐭𝐡
means having a Primary Care Provider U trust

Affordable Care Act (ACA)
*Premiums based on income
*Free Preventive Care
*Plans available; unemployed, self-employed, those not receiving plans from employers 

Enroll Today 
 "
48,2021-04-01 15:00:02+00:00,1377636881798725632,"Caring 4 Ur Health - 
means having a Primary Care Provider you trust

Affordable Care Act (ACA)
*Premiums based on income
*Free Preventive Care
*Plans available for unemployed, self-employed or those not receiving plans from employers 

Enroll Today 
 "
49,2021-03-19 19:07:31+00:00,1372988118668865539,".gov. thanks so much for offering 20 different dental plans from which my nearly-60-year-old self can choose. Too bad THEY ARE ALL FOR CHILDREN.

%*$"
50,2021-03-17 17:42:03+00:00,1372241835725357057,Share ’s Coronavirus Self-Checker to help people decide when to seek testing or medical care for : 
51,2021-05-25 16:02:35+00:00,1397221569034965003,Prioritizing self care as a parent is just as important as caring for your child’s emotional and mental well being. Dr. Whitney Casares shares helpful ways to manage a self care plan:   
52,2021-05-21 15:02:23+00:00,1395756865846452224,Prioritizing self care as a parent is just as important as caring for your child’s emotional and mental well being. Dr. Whitney Casares shares helpful ways to manage a self care plan:   
53,2021-05-14 19:01:31+00:00,1393280331726430211,Prioritizing self care as a parent is just as important as caring for your child’s emotional and mental well being. Dr. Whitney Casares shares helpful ways to manage a self care plan:   
54,2021-05-09 15:10:07+00:00,1391410156412473345,"Moms, treat yourself to a self-care plan on !  "
55,2021-05-20 16:05:06+00:00,1395410261490679811,"Thank you to our EMS providers caring for our Oklahoma communities over this past year. We appreciate your incredible dedication and self-sacrifice.

May 16-22, 2021 is . Check out this video from  recognizing our EMS providers - "
56,2021-03-20 20:00:09+00:00,1373363754004590595,"Testing for COVID can be done by yourself to fit your comfort level. Self swab tests are offered by the blue mobile testing bus (Optum Serve).

Find more testing information and locations at  "
57,2021-05-26 14:01:54+00:00,1397553583609065473, professionals can help promote self-measured  monitoring programs in health systems with 5 action steps. Learn how from    
58,2021-05-17 15:53:53+00:00,1394320273382383618,"   Do some reading about VAERS and you'll discover it's self reported and voluntary and essentially unverified. You can report anything without any facts behind it.
Here's a helpful guide you will likely ignore from VAERS about their sketchy data. 
"
59,2021-05-07 14:49:55+00:00,1390680300754190337, professionals can help promote self-measured  monitoring programs in health systems with 5 action steps. Learn how from . 
60,2021-05-06 16:29:50+00:00,1390343054058352643,"   No. Covid deaths need to be verified by a doctor, medical examiner, or coroner. The VAERS system is self-reported. I could go here  and say I grew a small human head from my butt after the vaccine, and that’s now in their system."
61,2021-05-03 14:13:12+00:00,1389221506165661696,RT :  professionals can help promote self-measured  monitoring programs in health systems with 5 action steps. Learn how from .   
62,2021-03-24 01:58:20+00:00,1374541056805507074," No, it just has to meet certain criteria about being a danger to self or others. HIPAA doesn't stop doctors from reporting specifically for firearm background checks: "
63,2021-03-05 05:58:57+00:00,1367716240651776006," News Centre     We have a large population of refugees covered by the US Refugee Act 1980 from this area.

The requirement is to make the South Sudanese living in the USA self sufficient and to peacefully migrate back to South Sudan when it is safe to do so.

 "
64,2021-02-24 16:56:00+00:00,1364620101761269766," control is within reach. With your support, self-measured  (SMBP) monitoring can help patients control hypertension. Use these evidence-based tools from  to implement SMBP in your practice. 
 "
65,2021-02-22 20:44:49+00:00,1363952909285785610, skills can help young children better understand and manage their behavior and reactions to things happening around them. Learn more about self-regulation how to support this critical area of development in this article from ! 
66,2021-02-18 16:01:35+00:00,1362432080752295936,"Healthy relationships encourage you to be your best self. Play an online game from  to test your relationship knowledge. 
 "
67,2021-02-17 16:56:00+00:00,1362083386291085314," control is within reach. With your support, self-measured  (SMBP) monitoring can help patients control hypertension. Use these evidence-based tools from  to implement SMBP in your practice. 
"
68,2021-02-16 05:50:32+00:00,1361553530759307264,"As we GQing to the next chapter anden, anden, anden, seee defend your self of any dude that tries to harm you, take from you, rob you plays you ; etc.1
Fraud Alert: COVID-19 SCAMS | Office of Inspector General | U.S. Department of Health and Human Services "
69,2021-02-10 16:56:00+00:00,1359546671286259712," control is within reach. With your support, self-measured  (SMBP) monitoring can help patients control hypertension. Use these evidence-based tools from  to implement SMBP in your practice. 
 "
70,2021-02-03 16:56:00+00:00,1357009956340338688," control is within reach. With your support, self-measured  (SMBP) monitoring can help patients control hypertension. Use these evidence-based tools from  to implement SMBP in your practice. 
"
71,2021-04-15 13:00:03+00:00,1382680115864334340," is very rare, but it’s the most common cancer found in men ages 15-34. The good news? Regular screenings and self-exams can catch testicular cancer before you even start to show symptoms: 
 "
72,2021-04-30 16:34:02+00:00,1388169785293344772, Hi. We reach out by text message and email 24-48 hours before the recommended second dose due date with a link to self-register for an appointment. People who are overdue for their second dose of Moderna COVID-19 vaccine can email HHDCOVID19.CRT.gov or call 832-393-5190
73,2021-04-06 22:05:55+00:00,1379555998277496840, Hi. The Houston Health Department reaches out by text message and email 24-48 hours before the recommended second dose due date with a link to self-register for an appointment. (1/2)
74,2021-04-06 13:57:07+00:00,1379432988107149314,         The Houston Health Department reaches out by text message and email 24-48 hours before the recommended second dose due date with a link to self-register for an appointment. (1/2)
75,2021-04-06 13:56:26+00:00,1379432815595380741,  The Houston Health Department reaches out by text message and email 24-48 hours before the recommended second dose due date with a link to self-register for an appointment. (1/2)
76,2021-04-06 13:55:47+00:00,1379432651203903493,         The Houston Health Department reaches out by text message and email 24-48 hours before the recommended second dose due date with a link to self-register for an appointment. (1/2)
77,2021-04-05 18:31:52+00:00,1379139744186183683,"   Hi, Nick. We reach out by text message and email 24-48 hours before the recommended second dose due date with a link to self-register for an appointment. People who don't receive a message or are overdue can email HHDCOVID19.CRT.gov or call 832-393-5190. (1/3)"
78,2021-04-05 17:49:14+00:00,1379129015492096001, The Houston Health Department reaches out by text message and email 24-48 hours before the recommended second dose due date with a link to self-register for an appointment. (1/2)
79,2021-04-05 17:12:15+00:00,1379119706599260167,  Hi. The Houston Health Department reaches out by text message and email 24-48 hours before the recommended second dose due date with a link to self-register for an appointment. (1/2)
80,2021-03-28 14:55:29+00:00,1376186184141918218,"NEW: We just opened 5,000 new  vaccination appointment slots for first doses of  vaccine at Delmar Stadium April 1-3, 2021.

People age 18 and older can visit  to self-register. 

The appt portal closes when the slots are full. "
81,2021-03-22 19:12:40+00:00,1374076578821505026,"  We reach out by text message and email 24-48 hours before the recommended second dose due date with a link to self-register for an appt.

People who are overdue for their second dose of Moderna COVID-19 vaccine from HHD can email HHDCOVID19.CRT.gov or call 832-393-5190."
82,2021-03-22 13:55:03+00:00,1373996649618538499,"We reach out by text message and email 24-48 hours before the  second dose due date with a link to self-register for an appt.

People *overdue* for their second dose from HHD can email HHDCOVID19.CRT.gov or call 832-393-5190 Mon-Sat , 9 a.m. to 4 p.m.  "
83,2021-03-15 14:05:06+00:00,1371462461795270657,"We reach out by text message and email 24-48 hours before the  second dose due date with a link to self-register for an appt.

People *overdue* for their second dose from HHD can email HHDCOVID19.CRT.gov or call 832-393-5190 Mon-Sat , 9 a.m. to 4 p.m.  "
84,2021-02-24 03:15:15+00:00,1364413552900116482,"NEW: NEW: We just opened 1,000 new  vaccination appt slots for first doses on Feb. 24, 2021 at Bayou City Event Center. Visit  (or  to self-register. The appt portal closes when the slots are full.   "
85,2021-02-19 16:19:17+00:00,1362798922817748993,"UPDATE: If we provided your first  vaccination from Jan. 18 to 23, you will receive a text and email today to self-schedule a second dose appointment for this weekend. If you don't receive a message by Saturday afternoon, contact our call center at 832-393-4220.  "
86,2021-02-19 00:48:24+00:00,1362564658402643973, Hi. The Houston Health Department is reaching out by text message and email with information to schedule second doses of COVID-19 vaccine. The messages contain a survey link for people to self-register for a second dose appointment. Thank you. -SP
87,2021-02-04 21:16:00+00:00,1357437774803177476,    You will be receiving a link from us to self-schedule second dose later in a day or two. Please be patient.
88,2021-02-04 21:12:15+00:00,1357436832368189441,     You should be receiving  a link to self-schedule secon dose with us today or tomorrow.
89,2021-02-03 14:55:04+00:00,1356979524416724995,"February is American Heart Month. When we take care of  as part of our self-care, we set an example for those around us to do the same.

Learn how you can get involved:  "
90,2021-02-02 22:31:54+00:00,1356732103216496643,We continue reaching out by text message and email with information to schedule second doses of  vaccine. The messages contain a survey link for people to self-register for a second dose appointment. (1/2)  
91,2021-03-10 23:00:01+00:00,1369785141023838209,"Reminder, you need to self-isolate if you test positive for COVID-19 or if a provider thinks you have COVID-19. "
92,2021-02-05 19:26:34+00:00,1357772625959821312,Quarantining slows the spread of COVID-19. Protect those around you and self-quarantine if you have been around groups of people without face coverings or are a close contact of someone with COVID-19. 
93,2021-02-12 21:48:54+00:00,1360345157552517120,"Operation Courage aims to bring mental health tools to Maryland's essential workers who may need help managing stress and worry.

Get started with a quick, free self care assessment:  "
94,2021-02-04 22:45:06+00:00,1357460197724352513,"Operation Courage is here to help essential workers find positive ways to cope with worry, fear, or sadness. Take a quick self care assessment and keep the results to yourself, or submit them for help with a wellness plan designed for you.

Learn more:  "
95,2021-01-28 14:05:11+00:00,1354792643138629639,"You can increase your chances of having a healthy baby by being your healthiest self both before ; during pregnancy. Vaccines help protect you ; your developing baby against serious diseases. 
 "
96,2021-01-25 15:29:13+00:00,1353726626102730754,"Looking for a tip to be your healthiest self before ; during ? Be sure to take 400 micrograms (mcg) of folic acid every day. 
Learn more:  "
97,2021-05-24 21:30:30+00:00,1396941701021851650,"Cultural competency is a journey that requires a commitment to self-reflection, learning about other cultures, ; skill-building. OMH’s  is here to walk you through every step of the way. Explore free e-learning programs ; resources at  "
98,2021-05-13 16:58:12+00:00,1392886907995148300,We are proud to announce a new  opportunity to promote the management and prevention of   in adults. Help us involve family members in diabetes self-care. Apply today:   
99,2021-05-12 17:54:03+00:00,1392538578530484226,"A9: OMH encourages you to take care of the women in your life or practice self-care for yourself by getting  and getting the  vaccine. For more information, visit:     "
100,2021-05-09 14:02:41+00:00,1391393189035192324,This  is the start of  where we celebrate all women who are constantly taking care of others! Take care of the women in your life or practice self-care for yourself by getting the  vaccine   
101,2021-03-15 20:35:04+00:00,1371560600661286917,: ’s Think Cultural Health offers a free online program with self-assessment tools to help you grow your cultural competency skills. Visit  
102,2021-02-25 17:30:11+00:00,1364991094057009153,"Studies show that not getting enough sleep regularly, ups our risk of . Practice self-care by getting 7 to 8 hours of sleep 💤 every night. Check out  nhlbi tips for keeping  healthy this  ➡️.  "
103,2021-02-18 15:03:36+00:00,1362417489938960392,"Self-care for your heart health is important before ; during pregnancy. Physical activity lowers your risk of gestational diabetes, extra pregnancy pounds, ; postpartum depression. Talk to your provider about how to move more safely.    "
104,2021-02-16 15:00:27+00:00,1361691921991802881,African Americans and Latinos continue to have high rates of many risk factors for . We’re helping  spread the word that making heart health a part of a daily self-care routine helps  to be healthier.  
105,2021-02-09 18:05:38+00:00,1359201807642329090,"Devoting some time every day for self-care can go a long way toward protecting your heart health. Things like moving more, preparing healthier meals, getting quality sleep, and taking a moment to de-stress, helps .  "
106,2021-02-02 20:05:08+00:00,1356695164937506816,"Along with , February is also American !  nhlbi encourages us to take care of  by making heart health a regular part of self-care ❤️. Learn more:  "
107,2021-05-14 19:42:00+00:00,1393290517836873728,"🏢 Businesses should remind employees to self-monitor for symptoms of COVID-19, have a plan to immediately isolate and remove sick workers, and clean high-touch surfaces once a day."
108,2021-04-20 19:43:17+00:00,1384593535245094913,"The NC Cancer Survivorship Summit's purpose is to bring together cancer survivors, cancer patients and caregivers to share their experiences. 

Attendees will learn about the latest cancer treatments, research, self-advocacy skills, and much more."
109,2021-02-04 00:31:26+00:00,1357124570508050432,"There are a lot of factors that can contribute to stress right now. It's important for all of us to maintain our mental health. Here are a few suggestions from the CDC:

- Have a daily self-care ritual
- Check in on loved ones
- Consider ways to help others

Stay strong, NC 💛 "
110,2021-03-31 13:14:57+00:00,1377248048431079424,CDC and NIH bring COVID-19 self-testing to residents in two locales 
111,2021-04-19 16:00:12+00:00,1384175006729445384,"(2/2): Up to $155 million has been awarded for a large, randomized, placebo-controlled trial that will test several existing prescription ; over-the-counter medications for people to self-administer to treat symptoms of ."
112,2021-03-31 13:32:03+00:00,1377252353888247808,News: CDC and NIH bring COVID-19 self-testing to residents in two locales 
113,2021-02-24 23:42:15+00:00,1364722339846447107,African Americans and Hispanics continue to have high rates of many risk factors for . We're helping  spread the word that all of  are healthier when we make heart health part of our self-care routine.   
114,2021-02-21 21:25:45+00:00,1363600823461306375,Focusing on your heart health has never been more important. People with poor cardiovascular health are also at increased risk of severe illness from . Make heart health a part of your self-care routine.   
115,2021-02-14 17:26:28+00:00,1361003890947325955,"Devoting some time every day to care for yourself can go a long way toward protecting your heart health. Self-care, like moving more, preparing healthier meals, getting quality sleep, and taking a moment to de-stress, helps your heart.    "
116,2021-02-04 18:30:12+00:00,1357396051771195392,"Self-care for  can take many forms—eating a healthy meal, getting quality sleep, DANCING! Join  NHLBI and  for a virtual dance class at 12pm ET on Friday, Feb. 5 for National . Register:   "
117,2021-05-12 11:33:01+00:00,1392442688566448129,"Women are often principal caregivers, and self-care can be difficult to prioritize during the pandemic. It’s important to take time to maintain social connections and focus on mental health. Here are 7 steps to manage stress:   "
118,2021-05-11 22:44:17+00:00,1392249229008064514,"Dr. Pinn’s Pearl of Wisdom : Have self-confidence, but not arrogance. "
119,2021-05-11 13:00:24+00:00,1392102288471248896,"Welcome to the ! Once you’ve registered, we invite you to take a self-guided tour of the virtual environment and booths. We’ll see you back here at 10 a.m. ET for live updates from the event, beginning with opening remarks from  and . "
120,2021-02-01 13:21:02+00:00,1356231084602781697,"Heart disease is still the  killer of women in the U.S., but there are several steps you can take to lower your risk. This , we encourage you to focus on self-care to protect your heart. Tune in all month for resources and tips on heart-healthy activities. "
121,2021-05-10 20:21:00+00:00,1391850781079392256,Taking care of yourself is one of the most important things you can do as a . Ask for help when you need it or try to take time for yourself each day. Explore tips for self-care:  
122,2021-03-19 23:35:00+00:00,1373055434144243715,"If you’re a , try to do something for yourself this weekend. Whether it’s walking or resting, it’s important to make yourself a priority, too. Find self-care tips here:  "
123,2021-02-18 17:02:19+00:00,1362447365286866950,"Devoting some time every day to care for yourself can go a long way toward protecting your heart health. Self-care, like moving more, preparing healthier meals, getting quality sleep, and taking a moment to de-stress, helps your heart.  "
124,2021-02-16 16:00:00+00:00,1361706906520350731,Find ways to adopt a healthier eating pattern by making shifts in food choices over time. Your future self will thank you!  Explore healthy food ideas for  here: 
125,2021-02-09 16:21:11+00:00,1359175521993515012,"February is American !  nhlbi encourages all of us to take care of  by making heart health a regular part of self-care. Check out how NIA director, Richard J. Hodes, M.D., is keeping his heart healthy at home! "
126,2021-04-19 16:44:33+00:00,1384186167176798225,"We don’t have an approved oral medication that can be self-administered to ease mild to moderate  symptoms, but with the launch of 's new  protocol, we can evaluate if some  FDA approved drugs can be repurposed for this effort. "
127,2021-03-31 14:21:57+00:00,1377264909440978946, will provide residents of  and  gov with free home tests for  for one month as part of a  initiative to see if regular self-administered testing can slow community virus transmission.  
128,2021-04-08 13:50:00+00:00,1380155971360718868,"Can  testing in thousands of homes w/ self-administered, rapid tests stem viral transmission?  just launched  in  ;  gov /  will evaluate if it lowers community transmission.  "
129,2021-02-02 18:30:00+00:00,1356671224391168000,Focusing on your heart health has never been more important. People with poor cardiovascular health are also at increased risk of severe illness from COVID-19. Make heart health a part of your self-care routine.   
130,2021-05-12 16:45:12+00:00,1392521248245157891,"Women are often principal caregivers, and self-care can be difficult to prioritize during the pandemic. It’s important to take time to maintain social connections and focus on mental health. Here are 7 steps to manage stress:  "
131,2021-05-04 15:13:04+00:00,1389598959501459457,"In an NIMHD study put out by , researchers found school-based clubs called Gender-Sexuality Alliances (GSAs) can encourage youth self-empowerment ; reduce participants’ risk of  challenges.    "
132,2021-03-31 19:48:12+00:00,1377347012991938560,"Can  testing in thousands of homes w/ self-administered, rapid tests stem viral transmission?  just launched  in  ;  gov /  will evaluate if it lowers community transmission.   "
133,2021-02-08 15:41:03+00:00,1358803036219592705,African Americans and Hispanics continue to have high rates of many risk factors for . We’re helping The Heart Truth spread the word that all of  are healthier when we make heart health part of our self-care routine.  
134,2021-05-27 16:31:47+00:00,1397953693274755078,"Our understating of the coronavirus has changed a lot over the past year and our awareness of what to do for public health responses is also changing. So helping our stakeholders understand that science is self-correcting, and that we update information as we learn;  "
135,2021-05-24 18:10:04+00:00,1396891263211814915,"Need help coping with anxiety or depression? There's an app for that!  has a list of free emotional support apps and online tools that can help you with anxiety, depression, sleep and self-care. View all the apps:  "
136,2021-04-26 18:05:06+00:00,1386743151445037061,"Need help coping with anxiety or depression due to ?  has a list of free emotional support apps and online tools that can help you with anxiety, depression, sleep and self-care. View all the apps:  "
137,2021-03-15 18:05:07+00:00,1371522864768299015,"Need help coping with anxiety or depression? There's an app for that!  has a list of free emotional support apps and online tools that can help you with anxiety, depression, sleep and self-care. View all the apps:  "
138,2021-02-03 17:45:09+00:00,1357022327905607681,"Need help coping with anxiety or depression due to ?  has a list of free emotional support apps and online tools that can help you with anxiety, depression, sleep and self-care. View all the apps:  "
139,2021-04-05 12:50:48+00:00,1379053911743561734,AG Yost talking with  Resource Manager Mandie Matthews who is a trafficking survivor. They discussed new ideas to help trafficking victims better their lives by getting them the resources to be self sufficient so they don't fall victim to trafficking again. 
140,2021-02-11 13:00:01+00:00,1359849671787765762,"Valentine's Day got you feeling depressed? Its normal. Never feel bad about feeling low. Here's some ideas for self care:

📱 Connect with a loved one
👟 Get outside
📋 Stay busy
👍🏻 Stay positive

If you're struggling, help is available. Call 1-855-284-2494 (TTY: 724-631-5600). "
141,2021-02-02 13:00:00+00:00,1356588177717297152,"Self care is important! Take a minute to ask yourself how you are feeling, and focus on the little things that can help you relax and de-stress. 

Feeling anxious or overrun with emotions? Call the Support ; Referral Helpline at 1-855-284-2494. ☎️

For TTY, dial 724-631-5600. "
142,2021-05-06 18:00:40+00:00,1390365915267706881,"Nicole Nelson-Jean's strong self-awareness helped to create a more nuclear-secure world. She is also the  2004 winner in the Emerging Leaders category, and the focus of our latest Public Service Leadership Model case study.

Read more:  "
143,2021-03-26 19:45:43+00:00,1375534448490450949,"Q: What advice would you give a young woman who is interested in pursuing a career in public service?

Victoria: I would recommend that you follow your passion and look for a career that will bring you satisfaction and self-worth."
144,2021-03-04 14:00:38+00:00,1367475074828271619,"We're highlighting ""bright spots"" that demonstrate how agencies responded to . 

 partnered with  to develop a coronavirus “self-checker” that helps people check their symptoms and instructs them what to do next. 

Read more:  "
145,2021-03-01 20:40:52+00:00,1366488632874446856,"Ryan: ""I am able to overcome these adversities by having a firm understanding of my self worth, my abilities, my overall life goals, and by being aware of the positive impacts that I have already had in the lives of people in Alabama, Pakistan, Honduras, Kenya, Haiti...."""
146,2021-02-19 20:15:08+00:00,1362858276648587270,Data shows that federal hiring managers relied solely on self-assessment questionnaires and HR resume reviews to determine applicants’ eligibility for 90% of competitive job announcements. This is ineffective. Learn why in our latest blog post: 
147,2021-02-04 20:06:02+00:00,1357420168205467651,"Our Public Service Leadership Model identifies four key leadership competencies that government leaders need to master to best serve our country in the 21st century:

- Becoming self-aware
- Engaging others
- Leading change
- Achieving results

Learn more: "
148,2021-01-29 14:00:40+00:00,1355153894855356421,"Whether you’re an intern just starting out or a career civil servant seeking a political appointment, it’s important to do your homework. Visit our Ready to Serve website to take a self-assessment, explore job opportunities and find out how to get started.  "
